SecurityCode,companyName,currentValue,change,pChange,updatedOn,securityID,group,faceValue,industry,previousClose,previousOpen,dayHigh,dayLow,52weekHigh,52weekLow,weightedAvgPrice,totalTradedValue,totalTradedQuantity,2WeekAvgQuantity,marketCapFull,marketCapFreeFloat
526849,BANARAS BEADS LTD.,102.15,0.35,0.34,15 Feb 24 | 04:01 PM,BANARBEADS,B  /,10,Consumer Durables,101.8,101.8,107,101.8,119,71,105.07,0.02 Cr.,0.02 Lakh,0.12 Lakh,67.79,25.08 Cr.
538273,Response Informatics Ltd,90.58,-1.84,-1.99,15 Feb 24 | 04:01 PM,RESPONSINF,XT /,10,Information Technology,92.42,90.58,90.58,90.58,94.43,27,90.58,0.03 Cr.,0.03 Lakh,0.09 Lakh,67.72,29.80 Cr.
539834,Balgopal Commercial Ltd,41.01,-0.83,-1.98,15 Feb 24 | 04:01 PM,BALGOPAL,XT /,10,Services,41.84,41.83,41.83,41.01,45,16.32,41.42,0.00 Cr.,0.00 Lakh,0.02 Lakh,67.71,63.65 Cr.
530053,Real Eco-Energy Ltd,33.82,0.57,1.71,15 Feb 24 | 04:01 PM,REALECO,X  /,10,"Oil, Gas & Consumable Fuels",33.25,33.6,34.49,31.9,45.95,19.8,33.66,0.05 Cr.,0.16 Lakh,1.09 Lakh,67.64,50.73 Cr.
524408,UNIVERSAL STARCH-CHEM ALLIED LTD.,160.95,0.95,0.59,15 Feb 24 | 04:01 PM,UNIVSTAR,XT /,10,Fast Moving Consumer Goods,160,167,167,152,196.35,101,156.78,0.02 Cr.,0.01 Lakh,0.02 Lakh,67.6,28.39 Cr.
524324,SEYA INDUSTRIES LTD.,25.4,-0.06,-0.24,15 Feb 24 | 04:01 PM,SEYAIND,T  /,10,Chemicals,25.46,24.96,25.4,24.96,31.88,15.61,24.98,0.00 Cr.,0.01 Lakh,0.04 Lakh,67.49,23.62 Cr.
542721,Anand Rayons Ltd,45,0.26,0.58,15 Feb 24 | 04:00 PM,ARL,B  /,10,Textiles,44.74,44.74,46,43.13,64.99,33.03,44.36,0.11 Cr.,0.25 Lakh,0.90 Lakh,67.43,19.56 Cr.
523840,INNOVATIVE TECH PACK LTD.,30,0.87,2.99,15 Feb 24 | 04:01 PM,INNOVTEC,X  /,1,Capital Goods,29.13,31.5,31.5,29.69,39.39,14,30.11,0.03 Cr.,0.09 Lakh,0.24 Lakh,67.4,17.52 Cr.
590108,Nippon India ETF Nifty PSU Bank BeES,79.49,2.65,3.45,15 Feb 24 | 04:00 PM,PSUBNKBEES,B  /,1,Financial Services,76.84,76.94,79.59,76.94,79.59,39.12,78.85,12.27 Cr.,15.56 Lakh,5.27 Lakh,67.37,#NAME?
522005,AUSTIN ENGINEERING CO.LTD.,193.5,9.3,5.05,15 Feb 24 | 04:01 PM,AUSTENG,X  /,10,Capital Goods,184.2,187.8,198.7,184.05,267.8,115.65,189.63,0.21 Cr.,0.11 Lakh,0.34 Lakh,67.3,41.72 Cr.
514280,SANRHEA TECHNICAL TEXTILES LTD.,134.5,2.5,1.89,15 Feb 24 | 04:01 PM,SANTETX,XT /,10,Textiles,132,137.4,138,126,138,49.93,131.61,0.04 Cr.,0.03 Lakh,0.03 Lakh,67.25,18.83 Cr.
513498,SOUTHERN MAGNESIUM & CHEMICALS LTD.,223.2,4.35,1.99,15 Feb 24 | 04:01 PM,SOUTHMG,XT /,10,Metals & Mining,218.85,223.2,223.2,223.2,288.25,51.45,223.2,0.02 Cr.,0.01 Lakh,0.01 Lakh,66.96,30.80 Cr.
538401,Maestros Electronics & Telecommunications Systems Ltd,121.5,-6.15,-4.82,15 Feb 24 | 04:01 PM,METSL,X  /,10,Capital Goods,127.65,121.1,129.8,121.1,137,42.5,123.75,0.15 Cr.,0.12 Lakh,0.47 Lakh,66.95,29.46 Cr.
530565,ARCHANA SOFTWARE LTD.,110.01,2.15,1.99,15 Feb 24 | 04:01 PM,SSLFINANCE,XT /,10,Information Technology,107.86,110.01,110.01,110.01,110.01,2.5,110.01,0.13 Cr.,0.12 Lakh,0.26 Lakh,66.74,52.06 Cr.
531900,CCL INTERNATIONAL LTD.,34.77,1.65,4.98,15 Feb 24 | 04:01 PM,CCLINTER,X  /,10,Construction,33.12,34.77,34.77,32.63,45.99,12.16,34.67,0.03 Cr.,0.09 Lakh,0.08 Lakh,66.73,25.36 Cr.
543497,Bhatia Colour Chem Ltd,54.5,1.5,2.83,15 Feb 24 | 04:00 PM,BCCL,M  /,10,Chemicals,53,53.01,54.5,53.01,63,36,54,0.03 Cr.,0.06 Lakh,0.07 Lakh,66.67,36.00 Cr.
523628,Poddar Housing and Development Ltd,105,1.05,1.01,15 Feb 24 | 04:01 PM,PODDARHOUS,Z  /,10,Realty,103.95,103.95,105,103.9,167.9,80.91,104.81,0.01 Cr.,0.01 Lakh,0.03 Lakh,66.31,24.54 Cr.
501314,Prismx Global Ventures Ltd,1.51,-0.09,-5.63,15 Feb 24 | 04:01 PM,PRISMX,X  /,1,Services,1.6,1.62,1.63,1.5,2.53,1.29,1.53,0.79 Cr.,51.19 Lakh,18.90 Lakh,66.3,65.64 Cr.
526481,PHOENIX INTERNATIONAL LTD.,39.46,1.46,3.84,15 Feb 24 | 04:01 PM,PHOENXINTL,XT /,10,Services,38,38.88,39.7,38,49.11,19.5,38.81,0.06 Cr.,0.15 Lakh,0.09 Lakh,66.25,19.88 Cr.
533301,SHEKHAWATI POLY-YARN LTD.,1.92,0.03,1.59,15 Feb 24 | 04:01 PM,SPYL,T  /,1,Textiles,1.89,1.92,1.92,1.92,1.92,0.46,1.92,0.01 Cr.,0.30 Lakh,0.43 Lakh,66.18,28.46 Cr.
530533,TERAI TEA CO.LTD.,95.9,7.61,8.62,15 Feb 24 | 04:01 PM,TERAI,X  /,10,Fast Moving Consumer Goods,88.29,88.29,104,86.01,104,62.65,95.89,0.56 Cr.,0.58 Lakh,0.08 Lakh,65.97,17.15 Cr.
507872,ASHNOOR TEXTILE MILLS LTD.,51.75,-1.35,-2.54,15 Feb 24 | 04:01 PM,ASHNOOR,XT /,10,Textiles,53.1,51.6,53.5,51.29,64.03,26.75,52.05,0.03 Cr.,0.06 Lakh,0.05 Lakh,65.96,17.81 Cr.
527005,SHREE PACETRONIX LTD.,182.75,8.7,5,15 Feb 24 | 04:01 PM,SHREEPAC,X  /,10,Healthcare,174.05,182.75,182.75,177.55,391.9,90.1,182.63,1.19 Cr.,0.65 Lakh,0.31 Lakh,65.78,49.99 Cr.
526616,NATIONAL PLASTIC INDUSTRIES LTD.,72.01,2.02,2.89,15 Feb 24 | 04:01 PM,NATPLAS,X  /,10,Capital Goods,69.99,71.99,73,70.5,87,34.3,72.2,0.04 Cr.,0.05 Lakh,0.94 Lakh,65.74,23.67 Cr.
524488,SVC INDUSTRIES Ltd,4.03,0.07,1.77,15 Feb 24 | 04:01 PM,SVCIND,XT /,10,Services,3.96,3.9,4.03,3.9,4.8,2.03,3.92,0.02 Cr.,0.51 Lakh,0.57 Lakh,65.73,34.18 Cr.
526965,GUJARAT CRAFT INDUSTRIES LTD.,134.1,6.3,4.93,15 Feb 24 | 04:01 PM,GUJCRAFT,XT /,10,Capital Goods,127.8,127.8,134.15,125.2,181,68,130.97,0.04 Cr.,0.03 Lakh,0.02 Lakh,65.55,17.04 Cr.
530779,DYNAMIC PORTFOLIO MANAGEMENT & SERVICES LTD.,56.05,1.09,1.98,15 Feb 24 | 04:01 PM,DYNAMICP,XT /,10,Financial Services,54.96,56.05,56.05,56.05,80.48,16.4,56.05,0.00 Cr.,0.01 Lakh,0.01 Lakh,65.53,65.53 Cr.
530897,N.G.INDUSTRIES LTD.-$,195.05,12.85,7.05,15 Feb 24 | 04:01 PM,NGIND,X  /,10,Healthcare,182.2,180,197.9,180,230,70,193.69,0.25 Cr.,0.13 Lakh,0.10 Lakh,65.35,16.34 Cr.
531810,METAL COATINGS (INDIA) LTD.,89.02,-1.77,-1.95,15 Feb 24 | 04:01 PM,METALCO,X  /,10,Capital Goods,90.79,91.4,91.4,89,119,68.99,89.63,0.04 Cr.,0.05 Lakh,0.05 Lakh,65.22,15.65 Cr.
543637,Pace E-Commerce Ventures Ltd,28.89,0.64,2.27,15 Feb 24 | 04:00 PM,PACE,M  /,10,Consumer Services,28.25,28.4,29.49,28.4,34.25,16.3,28.9,0.13 Cr.,0.44 Lakh,1.31 Lakh,65.1,18.88 Cr.
539911,Svarnim Trade Udyog Ltd,26.73,-0.54,-1.98,15 Feb 24 | 04:01 PM,SNIM,XT /,10,Textiles,27.27,26.73,26.73,26.73,44,15.03,26.73,0.00 Cr.,0.00 Lakh,0.00 Lakh,64.99,64.99 Cr.
543765,Earthstahl & Alloys Ltd,53,0.99,1.9,15 Feb 24 | 04:00 PM,EARTH,M  / S&P BSE SME IPO,10,Capital Goods,52.01,51.06,53,51.06,76.95,40.61,52.03,0.03 Cr.,0.06 Lakh,0.15 Lakh,64.87,16.87 Cr.
514087,PBM POLYTEX LTD.-$,94.3,0.44,0.47,15 Feb 24 | 04:01 PM,PBMPOLY,X  /,10,Textiles,93.86,94.15,96.84,94.05,114.35,76,95.31,0.02 Cr.,0.02 Lakh,0.07 Lakh,64.87,18.16 Cr.
532738,TANTIA CONSTRUCTIONS LTD.,34.3,-0.7,-2,15 Feb 24 | 04:01 PM,TCLCONS,T  /,1,Construction,35,34.6,34.6,34.3,37.33,8.85,34.3,0.04 Cr.,0.11 Lakh,0.21 Lakh,64.56,26.47 Cr.
523144,MEDI-CAPS LTD.-$,51.7,0.36,0.7,15 Feb 24 | 04:01 PM,MEDICAPQ,X  /,10,Healthcare,51.34,51.51,53.16,51,63.49,30.62,51.93,0.09 Cr.,0.17 Lakh,0.24 Lakh,64.47,31.59 Cr.
526231,STANDARD SURFACTANTS LTD.,77.73,1.19,1.55,15 Feb 24 | 04:01 PM,STDSFAC,XT /,10,Chemicals,76.54,73.1,78.34,72.72,92.41,51,75.09,0.00 Cr.,0.00 Lakh,0.03 Lakh,64.22,23.12 Cr.
540923,Ashoka Metcast Ltd,25.68,0.18,0.71,15 Feb 24 | 04:01 PM,ASHOKAMET,T  /,10,Metals & Mining,25.5,25.35,25.89,24.99,35.71,12.7,25.64,0.01 Cr.,0.05 Lakh,0.06 Lakh,64.19,23.11 Cr.
514378,YARN SYNDICATE LTD.,29.37,-1.54,-4.98,15 Feb 24 | 04:01 PM,YARNSYN,X  /,10,Services,30.91,31.99,32.45,29.37,44,20.07,30.41,0.46 Cr.,1.52 Lakh,0.87 Lakh,63.88,41.52 Cr.
530361,Prabhhans Industries Ltd,102,-0.97,-0.94,15 Feb 24 | 04:01 PM,PRABHHANS,XT /,10,Textiles,102.97,108.11,108.11,97.83,117,36.1,100.89,0.22 Cr.,0.22 Lakh,0.04 Lakh,63.73,16.57 Cr.
531223,ANJANI SYNTHETICS LTD.-$,43,0.6,1.42,15 Feb 24 | 04:01 PM,ANJANI,X  /,10,Textiles,42.4,45,45,40.86,49.9,25.01,42.29,0.05 Cr.,0.11 Lakh,0.26 Lakh,63.43,16.49 Cr.
531169,SKP SECURITIES LTD.,93.1,-2.45,-2.56,15 Feb 24 | 04:01 PM,SKPSEC,X  /,10,Financial Services,95.55,99.3,99.85,86.3,113.86,54.45,91.69,0.08 Cr.,0.08 Lakh,0.18 Lakh,63.39,15.21 Cr.
512103,NIDHI GRANITES LTD.,157.85,0,0,14 Feb 24 | 04:00 PM,NIDHGRN,XT /,10,Construction Materials,157.85,157.85,157.85,157.85,157.85,58.5,157.85,0.00 Cr.,0.00 Lakh,0.00 Lakh,63.14,3.79 Cr.
522207,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,105.45,-11.7,-9.99,15 Feb 24 | 04:01 PM,RASANDIK,X  /,10,Automobile and Auto Components,117.15,105.45,109.95,105.45,155.85,53,106.05,0.92 Cr.,0.87 Lakh,0.11 Lakh,63.01,29.61 Cr.
516092,3P Land Holdings Ltd,35,1.2,3.55,15 Feb 24 | 04:01 PM,3PLAND,T  /,2,Financial Services,33.8,34.48,35.2,34.01,40.13,18.1,34.56,0.01 Cr.,0.02 Lakh,0.05 Lakh,63,15.75 Cr.
542146,Shree Krishna Infrastructure Ltd,60,-0.9,-1.48,09 Feb 24 | 04:00 PM,SKIFL,MT /,10,Realty,60.9,60,60,60,61,39,60,0.02 Cr.,0.03 Lakh,0.03 Lakh,63,36.54 Cr.
505285,Tulive Developers Limited,291.7,5.7,1.99,15 Feb 24 | 04:01 PM,TULIVE,XT /,10,Capital Goods,286,291.7,291.7,291.7,291.7,171.5,291.7,0.00 Cr.,0.00 Lakh,0.00 Lakh,62.84,15.08 Cr.
543540,Pearl Green Clubs and Resorts Ltd,265,-5,-1.85,15 Feb 24 | 04:00 PM,PGCRL,M  /,10,Fast Moving Consumer Goods,270,265,265,265,329,145.5,265,0.02 Cr.,0.01 Lakh,0.03 Lakh,62.74,16.31 Cr.
531398,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,97.28,1.39,1.45,15 Feb 24 | 04:01 PM,SOURCENTRL,X  /,10,Healthcare,95.89,99.45,105,96.6,144.65,74.5,99.2,0.20 Cr.,0.20 Lakh,0.03 Lakh,62.62,16.28 Cr.
541006,Angel Fibers Ltd,24.99,0.59,2.42,15 Feb 24 | 04:01 PM,ANGEL,M  /,10,Textiles,24.4,24.99,24.99,24.99,30.26,18.21,24.99,0.01 Cr.,0.04 Lakh,0.15 Lakh,62.48,16.24 Cr.
542206,Nivaka Fashions Ltd,6.08,-0.31,-4.85,15 Feb 24 | 04:00 PM,NIVAKA,XT /,1,Textiles,6.39,6.08,6.08,6.08,6.72,2.03,6.08,0.03 Cr.,0.51 Lakh,4.03 Lakh,62.44,47.45 Cr.
544106,Mayank Cattle Food Ltd,115.5,1.45,1.27,15 Feb 24 | 04:00 PM,MCFL,MT / S&P BSE SME IPO,10,Fast Moving Consumer Goods,114.05,114,115.5,114,121.8,114,114.3,0.18 Cr.,0.16 Lakh,1.97 Lakh,62.37,20.58 Cr.
530825,DAIKAFFIL CHEMICALS INDIA LTD.,103.85,2,1.96,15 Feb 24 | 04:01 PM,DAIKAFFI,XT /,10,Chemicals,101.85,99.85,103.85,99.85,116.85,20.01,102.95,0.20 Cr.,0.19 Lakh,0.22 Lakh,62.31,41.12 Cr.
526931,HARIYANA SHIP BREAKERS LTD.-$,101,-1,-0.98,15 Feb 24 | 04:01 PM,HRYNSHP,XT /,10,Capital Goods,102,102,105.95,98,146,55,100.74,0.10 Cr.,0.09 Lakh,0.09 Lakh,62.28,15.57 Cr.
533315,INNOVASSYNTH INVESTMENTS LTD.,25.55,-0.27,-1.05,15 Feb 24 | 04:01 PM,INOVSYNTH,X  /,10,Financial Services,25.82,26.95,26.95,24.6,31.5,13.55,25.38,0.02 Cr.,0.06 Lakh,0.53 Lakh,62.03,39.70 Cr.
512499,SHALIMAR PRODUCTIONS LTD.,0.63,0.01,1.61,15 Feb 24 | 04:01 PM,SHALPRO,X  /,1,"Media, Entertainment & Publication",0.62,0.63,0.63,0.62,0.7,0.49,0.62,0.21 Cr.,33.48 Lakh,45.99 Lakh,62.01,58.29 Cr.
507265,Emerald Leisures Ltd,123.7,5.85,4.96,15 Feb 24 | 04:01 PM,EMERALL,X  /,5,Consumer Services,117.85,123,123.7,123,192.55,74.1,123.48,0.01 Cr.,0.01 Lakh,0.00 Lakh,61.93,19.20 Cr.
539098,Filtra Consultants and Engineers Ltd,75,2.6,3.59,14 Feb 24 | 04:00 PM,FILTRA,M  /,10,Utilities,72.4,72,78.85,67.25,90,32.25,72.62,0.22 Cr.,0.30 Lakh,0.18 Lakh,61.67,17.27 Cr.
533896,FERVENT SYNERGIES LTD.,20.54,-0.32,-1.53,15 Feb 24 | 04:01 PM,FERVENTSYN,XT /,10,Services,20.86,21.75,21.75,20.36,27.79,14.45,20.98,0.01 Cr.,0.04 Lakh,0.07 Lakh,61.62,16.64 Cr.
542123,The Phosphate Company Ltd,170,-5,-2.86,15 Feb 24 | 04:01 PM,PHOSPHATE,X  /,10,Chemicals,175,175,175,170,253,106.4,174.46,0.01 Cr.,0.01 Lakh,0.01 Lakh,61.33,19.01 Cr.
531600,Gogia Capital Services Limited,97,-7.8,-7.44,15 Feb 24 | 04:01 PM,GOGIACAP,X  /,10,Financial Services,104.8,100,100,92.35,122.35,39.55,93.62,0.00 Cr.,0.00 Lakh,0.00 Lakh,61.31,23.91 Cr.
543410,DMR Hydroengineering & Infrastructures Ltd,161.55,-8.45,-4.97,15 Feb 24 | 04:00 PM,DMR,MT /,10,Services,170,165.05,165.05,161.55,211.3,20.4,163.87,0.07 Cr.,0.05 Lakh,0.11 Lakh,61.29,16.55 Cr.
540455,Escorp Asset Management Ltd,55.12,-2.9,-5,14 Feb 24 | 04:00 PM,ESCORP,MT /,10,Financial Services,58.02,55.12,55.12,55.12,87.5,45.81,55.12,0.02 Cr.,0.03 Lakh,0.04 Lakh,61.27,19.61 Cr.
540874,7Seas Entertainment Ltd,32.8,-1.22,-3.59,15 Feb 24 | 04:01 PM,7SEASL,XT /,10,"Media, Entertainment & Publication",34.02,34.02,34.02,32.6,43.92,15,32.86,0.02 Cr.,0.06 Lakh,0.22 Lakh,61.21,29.38 Cr.
542911,Assam Entrade Ltd,424.45,20.2,5,15 Feb 24 | 04:00 PM,ASSAMENT,XT /,10,Financial Services,404.25,424.45,424.45,404.25,424.45,266.1,421.31,0.00 Cr.,0.00 Lakh,0.00 Lakh,61.11,28.72 Cr.
543538,Goel Food Products Ltd,162,5.4,3.45,15 Feb 24 | 04:00 PM,GOEL,M  /,10,Consumer Services,156.6,159,164,156.25,223.45,105,160.81,0.12 Cr.,0.07 Lakh,0.04 Lakh,61.08,16.49 Cr.
531608,GORANI INDUSTRIES LTD.,113.65,-5.6,-4.7,15 Feb 24 | 04:01 PM,GORANIN,X  /,10,Consumer Durables,119.25,128.8,128.8,111,209,109.15,113.05,0.08 Cr.,0.07 Lakh,0.02 Lakh,60.95,23.16 Cr.
505650,SKYLINE MILLARS LTD.,15.14,0.29,1.95,15 Feb 24 | 04:01 PM,SKYLMILAR,XT /,1,Realty,14.85,14.85,15.14,14.56,25.18,8,14.87,0.00 Cr.,0.02 Lakh,0.05 Lakh,60.9,14.62 Cr.
533202,Satchmo Holdings Ltd,4.17,0.16,3.99,15 Feb 24 | 04:01 PM,SATCH,X  /,10,Realty,4.01,4,4.21,4,5.72,1.45,4.18,0.05 Cr.,1.23 Lakh,3.32 Lakh,60.81,33.45 Cr.
536659,PVV Infra Ltd,27,0.5,1.89,15 Feb 24 | 04:01 PM,PVVINFRA,XT /,10,Construction,26.5,27.03,27.03,27,28.49,11.85,27.02,0.06 Cr.,0.23 Lakh,0.51 Lakh,60.73,49.19 Cr.
532335,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,35.34,-0.82,-2.27,15 Feb 24 | 04:01 PM,AMBICAAGAR,B  /,10,Fast Moving Consumer Goods,36.16,40.5,40.5,33.93,43.06,19.11,35.08,0.04 Cr.,0.12 Lakh,0.22 Lakh,60.7,33.39 Cr.
540715,Sagar Diamonds Ltd,48,-2.73,-5.38,15 Feb 24 | 04:01 PM,SAGAR,M  /,10,Consumer Durables,50.73,48,48,48,68.5,30,48,0.03 Cr.,0.06 Lakh,0.08 Lakh,60.69,16.39 Cr.
508969,SULABH ENGINEERS & SERVICES LTD.,6.04,-0.12,-1.95,15 Feb 24 | 04:01 PM,SULABEN,XT /,1,Financial Services,6.16,6.28,6.28,6.04,9.56,3.17,6.14,0.01 Cr.,0.21 Lakh,0.49 Lakh,60.69,44.91 Cr.
532870,ANKIT METAL & POWER LTD.,4.29,0.03,0.7,15 Feb 24 | 04:01 PM,ANKITMETAL,T  /,10,Metals & Mining,4.26,4.2,4.3,4.2,6.11,2.32,4.27,0.00 Cr.,0.09 Lakh,0.23 Lakh,60.54,17.56 Cr.
532931,BURNPUR CEMENT LTD.,7.02,-0.15,-2.09,15 Feb 24 | 04:01 PM,BURNPUR,T  /,10,Construction Materials,7.17,7.17,7.17,7.01,8.87,3.55,7.03,0.03 Cr.,0.40 Lakh,1.62 Lakh,60.46,44.14 Cr.
514324,OMNITEX INDUSTRIES (INDIA) LTD.,143.8,2.8,1.99,15 Feb 24 | 04:01 PM,OMNITEX,XT /,10,Textiles,141,138.25,143.8,138.25,143.8,43.05,142.16,0.02 Cr.,0.02 Lakh,0.02 Lakh,60.45,21.76 Cr.
531869,SACHETA METALS LTD.,24.18,0.36,1.51,15 Feb 24 | 04:01 PM,SACHEMT,X  /,10,Metals & Mining,23.82,23.34,24.48,23.34,27.8,16.4,24.05,0.07 Cr.,0.28 Lakh,0.59 Lakh,60.45,22.37 Cr.
523054,BINAYAK TEX PROCESSORS LTD.,848.25,-44.55,-4.99,13 Feb 24 | 04:00 PM,ZBINTXPP,XT /,10,Textiles,892.8,848.2,937.4,848.2,990,620,922.8,0.01 Cr.,0.00 Lakh,0.00 Lakh,60.34,24.74 Cr.
539428,Tejnaksh Healthcare Ltd,29.61,-0.38,-1.27,15 Feb 24 | 04:01 PM,TEJNAKSH,B  /,5,Healthcare,29.99,30,30.38,29.32,57.88,25.6,29.68,0.10 Cr.,0.33 Lakh,0.56 Lakh,60.15,15.64 Cr.
501700,INDIANIVESH LTD.,15.89,-0.08,-0.5,15 Feb 24 | 04:01 PM,INDIANVSH,X  /,1,Financial Services,15.97,16.24,16.46,15.7,66.48,14.26,16.05,0.06 Cr.,0.36 Lakh,0.37 Lakh,59.98,22.79 Cr.
540726,Trident Texofab Ltd,59.4,-0.13,-0.22,15 Feb 24 | 04:01 PM,TTFL,B  /,10,Textiles,59.53,59.9,60.9,58.2,88.3,52.26,59.27,0.08 Cr.,0.14 Lakh,0.13 Lakh,59.82,22.73 Cr.
526576,TECHINDIA NIRMAN LIMITED,41.65,-0.84,-1.98,15 Feb 24 | 04:01 PM,TECHIN,T  /,10,Realty,42.49,41.65,41.65,41.65,46.03,6.42,41.65,0.00 Cr.,0.01 Lakh,0.21 Lakh,59.67,48.93 Cr.
541735,Vivanta Industries Ltd,4.77,-0.1,-2.05,15 Feb 24 | 04:01 PM,VIVANTA,X  /,1,Construction,4.87,4.95,4.99,4.75,6.93,1.62,4.86,0.45 Cr.,9.34 Lakh,13.95 Lakh,59.63,36.37 Cr.
523260,PEARL POLYMERS LTD.,35.4,-0.75,-2.07,15 Feb 24 | 04:01 PM,PEARLPOLY,B  /,10,Consumer Durables,36.15,37.76,37.76,35.15,40.89,17.2,35.63,0.13 Cr.,0.36 Lakh,0.69 Lakh,59.6,26.22 Cr.
523550,KRYPTON INDUSTRIES LTD.,40.5,3.22,8.64,15 Feb 24 | 04:01 PM,KRYPTONQ,X  /,10,Diversified,37.28,38,41.85,37.01,41.85,17.1,40.55,1.08 Cr.,2.66 Lakh,0.26 Lakh,59.52,43.45 Cr.
507690,ORIENT BEVERAGES LTD.,274.8,9.05,3.41,15 Feb 24 | 04:01 PM,ORIBEVER,X  /,10,Fast Moving Consumer Goods,265.75,265,278.8,251.25,295,103,268.86,0.78 Cr.,0.29 Lakh,0.18 Lakh,59.4,21.38 Cr.
539470,Shree Ganesh Biotech (India) Ltd,1.49,0.04,2.76,15 Feb 24 | 04:01 PM,SHREEGANES,XT /,1,Healthcare,1.45,1.52,1.52,1.45,1.89,0.7,1.48,0.42 Cr.,28.32 Lakh,33.76 Lakh,59.39,57.02 Cr.
539761,Vantage Knowledge Academy Ltd,176.55,-3.6,-2,15 Feb 24 | 04:01 PM,VKAL,XT /,10,Consumer Services,180.15,176.55,176.55,176.55,394.85,12.72,176.55,0.04 Cr.,0.02 Lakh,0.01 Lakh,59.28,51.57 Cr.
531178,Hemang Resources Ltd,44.87,1.24,2.84,15 Feb 24 | 04:01 PM,HEMANG,X  /,10,Services,43.63,44.55,45.8,42.9,64.7,30.99,44.6,0.22 Cr.,0.49 Lakh,0.25 Lakh,59.23,18.36 Cr.
503641,Zodiac Ventures Limited,15.87,-0.45,-2.76,15 Feb 24 | 04:01 PM,ZODIACVEN,XT /,1,Services,16.32,16.45,16.45,15.51,35.5,12.55,15.87,0.06 Cr.,0.40 Lakh,0.57 Lakh,59.18,21.30 Cr.
531153,DILIGENT INDUSTRIES LTD.,5.17,0.04,0.78,15 Feb 24 | 04:01 PM,DILIGENT,XT /,1,Fast Moving Consumer Goods,5.13,5.13,5.2,5,15.24,4.94,5.1,0.19 Cr.,3.63 Lakh,4.68 Lakh,59.12,23.06 Cr.
526355,DUROPACK LTD.,112.06,5.33,4.99,15 Feb 24 | 04:01 PM,DUROPACK,XT /,10,Capital Goods,106.73,102.12,112.06,102.1,121.2,58.75,109.66,0.16 Cr.,0.15 Lakh,0.10 Lakh,59.08,17.72 Cr.
530309,CHANDRA PRABHU INTERNATIONAL LTD.-$,31.8,-0.06,-0.19,15 Feb 24 | 04:01 PM,CHANDRAP,XT /,2,Services,31.86,32,32.8,31.5,41,21.75,31.8,0.06 Cr.,0.20 Lakh,0.40 Lakh,58.8,27.05 Cr.
508494,WARREN TEA LTD.-$,49.2,-0.06,-0.12,15 Feb 24 | 04:01 PM,WARRENTEA,X  /,10,Fast Moving Consumer Goods,49.26,50.3,50.48,48.91,67,44.01,49.62,0.03 Cr.,0.06 Lakh,0.14 Lakh,58.8,15.29 Cr.
511702,YOGI Ltd,36.2,-1.9,-4.99,15 Feb 24 | 04:01 PM,YOGI,XT /,10,Financial Services,38.1,38.25,38.25,36.2,43.12,14.7,36.54,0.07 Cr.,0.18 Lakh,0.02 Lakh,58.61,8.21 Cr.
505250,G. G. Dandekar Properties Ltd,123.05,-1.95,-1.56,15 Feb 24 | 04:01 PM,GGDPROP,XT /,1,Capital Goods,125,128.5,128.5,123.05,162.8,45,126.21,0.02 Cr.,0.02 Lakh,0.04 Lakh,58.59,22.26 Cr.
526471,WINSOME BREWERIES LTD.,21.17,-0.43,-1.99,15 Feb 24 | 04:01 PM,WINSOMBR,XT /,10,Fast Moving Consumer Goods,21.6,21.17,21.17,21.17,24.92,8.9,21.17,0.02 Cr.,0.08 Lakh,0.17 Lakh,58.58,32.22 Cr.
507852,ADDI INDUSTRIES LTD.-$,54.25,0.72,1.35,15 Feb 24 | 04:01 PM,ADDIND,X  /,5,Textiles,53.53,56.99,56.99,52,61.86,25.16,55.83,0.14 Cr.,0.25 Lakh,0.15 Lakh,58.57,15.23 Cr.
535267,COMFORT FINCAP LTD.,10.78,0.28,2.67,15 Feb 24 | 04:01 PM,COMFINCAP,X  /,2,Financial Services,10.5,10.75,10.79,10.45,25.26,6.47,10.65,0.08 Cr.,0.75 Lakh,2.00 Lakh,58.49,24.57 Cr.
511012,YAMINI INVESTMENTS COMPANY LTD.,1.11,0.02,1.83,15 Feb 24 | 04:00 PM,YAMNINV,XT /,1,Financial Services,1.09,1.09,1.11,1.05,1.54,0.54,1.08,0.18 Cr.,16.71 Lakh,32.46 Lakh,58.36,57.19 Cr.
507813,NATIONAL OXYGEN LTD.,121.4,10.4,9.37,15 Feb 24 | 04:01 PM,NOL,X  /,10,Chemicals,111,119,121.7,110.1,159.9,62,117.88,0.03 Cr.,0.02 Lakh,0.03 Lakh,58.3,17.49 Cr.
543211,Bonlon Industries Ltd,41.06,-1.7,-3.98,15 Feb 24 | 04:00 PM,BONLON,B  /,10,Metals & Mining,42.76,42.99,43.05,41,69.9,24.61,41.69,1.01 Cr.,2.43 Lakh,2.11 Lakh,58.24,20.97 Cr.
526851,AREX INDUSTRIES LTD.,147,-2.1,-1.41,15 Feb 24 | 04:01 PM,AREXMIS,X  /,10,Textiles,149.1,148.15,149.1,140.5,155,76.05,145.73,0.06 Cr.,0.04 Lakh,0.09 Lakh,58.19,13.38 Cr.
